24-01-28.00:06:50.092 [main            ] INFO  Application            - Starting Application using Java 1.8.0_381 on WLY with PID 11192 (D:\Workspace\JavaProject\chatgpt-data\chatgpt-data-app\target\classes started by 王乐岩 in D:\Workspace\JavaProject\chatgpt-data)
24-01-28.00:06:50.093 [main            ] INFO  Application            - The following 1 profile is active: "dev"
24-01-28.00:06:50.593 [main            ] INFO  TomcatWebServer        - Tomcat initialized with port(s): 8090 (http)
24-01-28.00:06:50.597 [main            ] INFO  Http11NioProtocol      - Initializing ProtocolHandler ["http-nio-8090"]
24-01-28.00:06:50.597 [main            ] INFO  StandardService        - Starting service [Tomcat]
24-01-28.00:06:50.597 [main            ] INFO  StandardEngine         - Starting Servlet engine: [Apache Tomcat/9.0.75]
24-01-28.00:06:50.665 [main            ] INFO  [/]                    - Initializing Spring embedded WebApplicationContext
24-01-28.00:06:50.665 [main            ] INFO  ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 548 ms
24-01-28.00:06:51.497 [main            ] INFO  Http11NioProtocol      - Starting ProtocolHandler ["http-nio-8090"]
24-01-28.00:06:51.506 [main            ] INFO  TomcatWebServer        - Tomcat started on port(s): 8090 (http) with context path ''
24-01-28.00:06:51.511 [main            ] INFO  Application            - Started Application in 1.669 seconds (JVM running for 2.207)
24-01-28.00:07:13.076 [http-nio-8090-exec-1] INFO  [/]                    - Initializing Spring DispatcherServlet 'dispatcherServlet'
24-01-28.00:07:13.077 [http-nio-8090-exec-1] INFO  DispatcherServlet      - Initializing Servlet 'dispatcherServlet'
24-01-28.00:07:13.079 [http-nio-8090-exec-1] INFO  DispatcherServlet      - Completed initialization in 2 ms
24-01-28.00:07:13.116 [http-nio-8090-exec-1] INFO  WeiXinPortalController - 接收微信公众号信息请求oBzHc6QeSFc39Z_kjTmDqJmUoSgY开始<xml><ToUserName><![CDATA[gh_28c92be94d7d]]></ToUserName>
<FromUserName><![CDATA[oBzHc6QeSFc39Z_kjTmDqJmUoSgY]]></FromUserName>
<CreateTime>1706371631</CreateTime>
<MsgType><![CDATA[text]]></MsgType>
<Content><![CDATA[403]]></Content>
<MsgId>24429369503538644</MsgId>
</xml>
24-01-28.00:07:13.215 [http-nio-8090-exec-1] INFO  WeiXinPortalController - 接收微信公众号信息请求oBzHc6QeSFc39Z_kjTmDqJmUoSgY完成<xml>
  <ToUserName><![CDATA[oBzHc6QeSFc39Z_kjTmDqJmUoSgY]]></ToUserName>
  <FromUserName><![CDATA[gh_28c92be94d7d]]></FromUserName>
  <CreateTime>1706371633</CreateTime>
  <MsgType><![CDATA[text]]></MsgType>
  <Content><![CDATA[您的验证码为： 4321 有效期3分组]]></Content>
</xml>
24-01-28.00:07:18.331 [http-nio-8090-exec-6] INFO  AuthController         - 鉴权登录校验开始，验证码：4321
24-01-28.00:07:18.468 [http-nio-8090-exec-6] INFO  AuthController         - 鉴权登录校验完成，验证码：4321 结果： {"code":"0000","info":"验证成功","openId":"oBzHc6QeSFc39Z_kjTmDqJmUoSgY","token":"eyJhbGciOiJIUzI1NiJ9.eyJzdWIiOiJvQnpIYzZRZVNGYzM5Wl9ralRtRHFKbVVvU2dZIiwib3BlbklkIjoib0J6SGM2UWVTRmMzOVpfa2pUbURxSm1Vb1NnWSIsImV4cCI6MTcwNjM4MTcxOCwiaWF0IjoxNzA2MzcxNjM4LCJqdGkiOiIyNDIyMzg2MS05NGI4LTQ1ZjEtYTY2MC1lMzYxMWI0ZjVjNGEifQ.gdbRNjT9SyunjNLoJa_B0u-459VXuKBIJXlldEd2hkQ"}
24-01-28.00:07:21.107 [http-nio-8090-exec-7] INFO  ChatGPTAIServiceController - 流式问答请求开始，使用模型：gpt-3.5-turbo 请求信息：[{"content":"请问有什么需要帮助的吗？","role":"system"},{"content":"你好","role":"user"}]
24-01-28.00:07:51.142 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ·
24-01-28.00:07:51.143 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 格
24-01-28.00:07:51.143 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 林
24-01-28.00:07:51.147 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 组
24-01-28.00:07:51.147 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 成
24-01-28.00:07:51.148 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 了
24-01-28.00:07:51.154 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - “
24-01-28.00:07:51.154 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 四
24-01-28.00:07:51.154 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 巨
24-01-28.00:07:51.154 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 头
24-01-28.00:07:51.154 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ”。
24-01-28.00:07:51.155 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 在
24-01-28.00:07:51.185 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 勇
24-01-28.00:07:51.186 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 士
24-01-28.00:07:51.186 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 队
24-01-28.00:07:57.535 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:07:57.540 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 杜
24-01-28.00:07:57.541 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 兰
24-01-28.00:07:57.541 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 特
24-01-28.00:07:57.541 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 帮
24-01-28.00:07:57.541 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 助
24-01-28.00:07:57.548 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:07:57.548 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 队
24-01-28.00:07:57.548 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 连
24-01-28.00:07:57.553 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 续
24-01-28.00:07:57.553 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 两
24-01-28.00:07:57.553 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 个
24-01-28.00:07:57.558 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 赛
24-01-28.00:07:57.558 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 季
24-01-28.00:07:57.558 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 夺
24-01-28.00:07:57.564 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 得
24-01-28.00:07:57.564 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - N
24-01-28.00:07:57.564 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - BA
24-01-28.00:07:57.564 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 总
24-01-28.00:07:57.564 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 冠
24-01-28.00:07:57.570 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 军
24-01-28.00:07:57.577 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，并
24-01-28.00:07:57.577 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 两
24-01-28.00:07:57.577 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 次
24-01-28.00:07:57.614 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 获
24-01-28.00:07:57.614 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 得
24-01-28.00:07:57.614 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 总
24-01-28.00:07:57.620 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 决
24-01-28.00:07:57.620 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 赛
24-01-28.00:07:57.620 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 最
24-01-28.00:07:57.620 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 有
24-01-28.00:07:57.640 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 价
24-01-28.00:07:57.640 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 值
24-01-28.00:07:57.640 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:07:57.640 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 员
24-01-28.00:07:57.640 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - （
24-01-28.00:07:59.637 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - FM
24-01-28.00:07:59.637 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - VP
24-01-28.00:07:59.637 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ）
24-01-28.00:07:59.637 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 奖
24-01-28.00:07:59.638 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。


24-01-28.00:07:59.638 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 然
24-01-28.00:08:00.109 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 而
24-01-28.00:08:00.110 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:08:00.110 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 杜
24-01-28.00:08:00.110 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 兰
24-01-28.00:08:00.117 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 特
24-01-28.00:08:00.117 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 在
24-01-28.00:08:00.118 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 201
24-01-28.00:08:00.119 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 9
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 年
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 总
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 决
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 赛
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 期
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 间
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 受
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 伤
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 错
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 过
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 了
24-01-28.00:08:00.120 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 整
24-01-28.00:08:00.121 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 个
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 201
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 9
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - -
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 202
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 0
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 赛
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 季
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 202
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 0
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 年
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 他
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 转
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 会
24-01-28.00:08:00.128 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 至
24-01-28.00:08:01.226 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 布
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 鲁
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 克
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 林
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 篮
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 网
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 队
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，并
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 在
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 202
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 1
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 年
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 帮
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 助
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 队
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 重
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 返
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 季
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 后
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 赛
24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。


24-01-28.00:08:01.227 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 杜
24-01-28.00:08:01.247 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 兰
24-01-28.00:08:01.247 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 特
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 以
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 其
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 出
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 色
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 得
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 分
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 能
24-01-28.00:08:01.248 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 力
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 、
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 出
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 色
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 投
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 篮
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 技
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 巧
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 和
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 出
24-01-28.00:08:01.907 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 色
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 身
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 体
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 素
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 质
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 而
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 闻
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 名
24-01-28.00:08:01.908 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:01.909 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 他
24-01-28.00:08:01.909 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 是
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 一
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 位
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 全
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 能
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 员
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - ，
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 能
24-01-28.00:08:01.925 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 够
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 在
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 场
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 上
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 担
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 任
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 多
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 个
24-01-28.00:08:01.926 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 位置
24-01-28.00:08:01.953 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 。
24-01-28.00:08:01.953 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 他
24-01-28.00:08:01.953 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 的
24-01-28.00:08:01.955 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 篮
24-01-28.00:08:01.955 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 球
24-01-28.00:08:01.955 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 天
24-01-28.00:08:01.962 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 赋
24-01-28.00:08:01.962 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 和
24-01-28.00:08:01.968 [OkHttp https://service-d6wuqy4n-1320869466.cd.apigw.tencentcs.com/...] INFO  ChatService            - 领
